Policy_ID,Customer_Age,Gender,City,State,Policy_Type,Premium_Amount,Sum_Assured,Policy_Term_Years,Payment_Mode,Policy_Status,Claim_Status,Claim_Amount,Agent_ID,Policy_Start_Date,Age_Group,Year,Month
LIC100173,34,Male,Delhi,Delhi,Term,14600,309000,15,Yearly,Active,Not Claimed,0,AG1054,2025-02-10,26-35,2025,2025-02
LIC100174,25,Male,Kolkata,West Bengal,Money Back,34900,409000,15,Quarterly,Surrendered,Claimed,174000,AG1097,2024-08-05,18-25,2024,2024-08
LIC100175,37,Male,Mumbai,Maharashtra,Micro Insurance,4500,104000,30,Single Premium,Active,Not Claimed,0,AG1148,2024-04-02,36-45,2024,2024-04
LIC100176,31,Male,Mumbai,Maharashtra,Endowment,41500,424000,10,Monthly,Lapsed,Not Claimed,0,AG1005,2019-03-09,26-35,2019,2019-03
LIC100177,24,Male,Coimbatore,Tamil Nadu,Term,18500,342000,5,Yearly,Active,Not Claimed,0,AG1280,2020-11-05,18-25,2020,2020-11
LIC100178,41,Male,Delhi,Delhi,Endowment,23000,455000,10,Half-Yearly,Active,Not Claimed,0,AG1287,2025-08-17,36-45,2025,2025-08
LIC100179,31,Male,Bhopal,Madhya Pradesh,Money Back,33800,648000,15,Yearly,Active,Not Claimed,0,AG1106,2020-04-29,26-35,2020,2020-04
LIC100180,32,Female,Pune,Maharashtra,Term,13000,174000,20,Yearly,Active,Not Claimed,0,AG1044,2022-02-28,26-35,2022,2022-02
LIC100181,41,Male,Chennai,Tamil Nadu,Whole Life,37000,847000,20,Yearly,Active,Not Claimed,0,AG1206,2022-05-29,36-45,2022,2022-05
LIC100182,22,Male,Patna,Bihar,Micro Insurance,7200,152000,15,Quarterly,Matured,Claimed,130000,AG1280,2021-05-19,18-25,2021,2021-05
LIC100183,20,Male,Chandigarh,Chandigarh,Money Back,31900,532000,15,Single Premium,Active,Not Claimed,0,AG1118,2023-02-03,18-25,2023,2023-02
LIC100184,46,Female,Pune,Maharashtra,Endowment,55400,1011000,12,Monthly,Active,Not Claimed,0,AG1268,2021-09-12,46-55,2021,2021-09
LIC100185,18,Male,Kolkata,West Bengal,Endowment,49600,874000,15,Monthly,Active,Claimed,756000,AG1178,2025-04-28,18-25,2025,2025-04
LIC100186,28,Male,Varanasi,Uttar Pradesh,Term,16900,407000,20,Quarterly,Active,Not Claimed,0,AG1228,2024-04-13,26-35,2024,2024-04
LIC100187,19,Male,Delhi,Delhi,Pension,73800,1715000,10,Yearly,Surrendered,Claimed,1375000,AG1281,2019-07-03,18-25,2019,2019-07
LIC100188,34,Female,Pune,Maharashtra,Endowment,34300,412000,20,Half-Yearly,Active,Not Claimed,0,AG1117,2020-08-22,26-35,2020,2020-08
LIC100189,44,Male,Patna,Bihar,Endowment,70300,876000,20,Yearly,Active,Not Claimed,0,AG1142,2018-06-16,36-45,2018,2018-06
LIC100190,40,Female,Kanpur,Uttar Pradesh,Whole Life,29900,738000,12,Yearly,Matured,Not Claimed,0,AG1072,2024-07-28,36-45,2024,2024-07
LIC100191,65,Male,Kanpur,Uttar Pradesh,Money Back,38700,465000,15,Monthly,Matured,Claimed,209000,AG1029,2025-07-13,56-65,2025,2025-07
LIC100192,51,Male,Mumbai,Maharashtra,Whole Life,32400,784000,30,Single Premium,Active,Not Claimed,0,AG1025,2022-07-06,46-55,2022,2022-07
LIC100193,29,Male,Jaipur,Rajasthan,Term,13200,251000,5,Monthly,Lapsed,Not Claimed,0,AG1087,2022-05-12,26-35,2022,2022-05
LIC100194,26,Male,Pune,Maharashtra,Pension,59800,529000,10,Yearly,Active,Not Claimed,0,AG1187,2018-12-19,26-35,2018,2018-12
LIC100195,69,Male,Kanpur,Uttar Pradesh,Pension,43100,591000,15,Quarterly,Lapsed,Not Claimed,0,AG1100,2025-03-06,66+,2025,2025-03
LIC100196,51,Male,Bengaluru,Karnataka,Whole Life,52800,850000,20,Half-Yearly,Active,Not Claimed,0,AG1255,2022-03-05,46-55,2022,2022-03
LIC100197,45,Male,Varanasi,Uttar Pradesh,Pension,41400,918000,10,Quarterly,Surrendered,Not Claimed,0,AG1178,2020-11-28,36-45,2020,2020-11
LIC100198,40,Male,Chennai,Tamil Nadu,Term,24100,327000,25,Monthly,Active,Not Claimed,0,AG1140,2024-06-28,36-45,2024,2024-06
LIC100199,42,Male,Coimbatore,Tamil Nadu,Money Back,39300,522000,20,Quarterly,Active,Claimed,135000,AG1082,2026-03-25,36-45,2026,2026-03
LIC100200,23,Female,Bengaluru,Karnataka,Whole Life,32400,766000,25,Monthly,Active,Not Claimed,0,AG1019,2022-03-02,18-25,2022,2022-03
LIC100201,41,Male,Coimbatore,Tamil Nadu,Money Back,32700,306000,12,Monthly,Active,Claimed,268000,AG1255,2023-09-08,36-45,2023,2023-09
LIC100202,40,Male,Varanasi,Uttar Pradesh,Endowment,49100,853000,25,Monthly,Matured,Not Claimed,0,AG1053,2020-01-09,36-45,2020,2020-01
LIC100203,29,Male,Hyderabad,Telangana,Endowment,43600,723000,15,Half-Yearly,Active,Not Claimed,0,AG1035,2019-06-27,26-35,2019,2019-06
LIC100204,33,Male,Varanasi,Uttar Pradesh,Term,12000,108000,12,Yearly,Active,Not Claimed,0,AG1155,2021-09-01,26-35,2021,2021-09
LIC100205,56,Male,Jaipur,Rajasthan,Endowment,40200,382000,25,Half-Yearly,Active,Not Claimed,0,AG1067,2022-04-24,56-65,2022,2022-04
LIC100206,38,Male,Mumbai,Maharashtra,Term,16000,232000,10,Yearly,Active,Not Claimed,0,AG1230,2019-07-22,36-45,2019,2019-07
LIC100207,62,Female,Ahmedabad,Gujarat,ULIP,55700,573000,30,Half-Yearly,Surrendered,Not Claimed,0,AG1051,2025-12-26,56-65,2025,2025-12
LIC100208,20,Female,Hyderabad,Telangana,Endowment,59600,961000,15,Yearly,Active,Not Claimed,0,AG1043,2025-07-08,18-25,2025,2025-07
LIC100209,33,Male,Kochi,Kerala,Term,18000,330000,30,Yearly,Active,Not Claimed,0,AG1035,2023-04-25,26-35,2023,2023-04
LIC100210,22,Female,Ahmedabad,Gujarat,Money Back,28900,571000,15,Quarterly,Active,Not Claimed,0,AG1015,2024-02-25,18-25,2024,2024-02
LIC100211,26,Female,Mumbai,Maharashtra,Money Back,31400,543000,20,Yearly,Lapsed,Not Claimed,0,AG1144,2019-11-14,26-35,2019,2019-11
LIC100212,30,Male,Patna,Bihar,Pension,41700,603000,5,Monthly,Active,Not Claimed,0,AG1069,2022-10-27,26-35,2022,2022-10
LIC100213,42,Female,Kochi,Kerala,Money Back,36000,367000,15,Yearly,Active,Not Claimed,0,AG1199,2024-02-08,36-45,2024,2024-02
LIC100214,42,Male,Lucknow,Uttar Pradesh,Endowment,33700,411000,20,Yearly,Matured,Not Claimed,0,AG1085,2023-12-18,36-45,2023,2023-12
LIC100215,32,Male,Bengaluru,Karnataka,ULIP,41400,626000,20,Monthly,Lapsed,Not Claimed,0,AG1169,2022-08-05,26-35,2022,2022-08
LIC100216,18,Male,Hyderabad,Telangana,Money Back,44600,1057000,10,Yearly,Lapsed,Not Claimed,0,AG1193,2023-12-19,18-25,2023,2023-12
LIC100217,55,Male,Kanpur,Uttar Pradesh,Term,23500,269000,15,Monthly,Surrendered,Not Claimed,0,AG1030,2025-05-25,46-55,2025,2025-05
LIC100218,36,Male,Kanpur,Uttar Pradesh,Money Back,34900,524000,15,Monthly,Lapsed,Not Claimed,0,AG1147,2020-10-25,36-45,2020,2020-10
LIC100219,27,Male,Varanasi,Uttar Pradesh,Pension,48000,982000,10,Monthly,Lapsed,Not Claimed,0,AG1088,2025-12-06,26-35,2025,2025-12
LIC100220,42,Female,Chandigarh,Chandigarh,Endowment,45000,899000,15,Yearly,Surrendered,Not Claimed,0,AG1079,2024-01-24,36-45,2024,2024-01
LIC100221,41,Female,Delhi,Delhi,Endowment,42500,1038000,20,Yearly,Active,Claimed,712000,AG1227,2019-01-20,36-45,2019,2019-01
LIC100222,35,Female,Mumbai,Maharashtra,Term,20800,234000,12,Yearly,Active,Not Claimed,0,AG1024,2022-04-28,26-35,2022,2022-04
LIC100223,41,Female,Kanpur,Uttar Pradesh,Term,21800,181000,15,Monthly,Active,Not Claimed,0,AG1177,2026-08-30,36-45,2026,2026-08
LIC100224,26,Female,Bhopal,Madhya Pradesh,Endowment,27000,364000,30,Half-Yearly,Active,Not Claimed,0,AG1187,2020-01-12,26-35,2020,2020-01
LIC100225,47,Male,Kolkata,West Bengal,Money Back,39700,419000,5,Yearly,Lapsed,Not Claimed,0,AG1270,2022-11-11,46-55,2022,2022-11
LIC100226,28,Male,Kolkata,West Bengal,Term,11800,204000,20,Monthly,Lapsed,Not Claimed,0,AG1214,2024-02-13,26-35,2024,2024-02
LIC100227,32,Male,Jaipur,Rajasthan,Pension,57300,1334000,20,Yearly,Active,Not Claimed,0,AG1295,2022-06-02,26-35,2022,2022-06
LIC100228,46,Female,Jaipur,Rajasthan,ULIP,73000,1438000,20,Monthly,Surrendered,Not Claimed,0,AG1264,2019-07-12,46-55,2019,2019-07
LIC100229,52,Male,Bengaluru,Karnataka,Money Back,36500,376000,20,Monthly,Active,Not Claimed,0,AG1176,2022-03-23,46-55,2022,2022-03
LIC100230,56,Female,Coimbatore,Tamil Nadu,Pension,58200,580000,20,Half-Yearly,Lapsed,Not Claimed,0,AG1080,2022-09-02,56-65,2022,2022-09
LIC100231,51,Male,Kanpur,Uttar Pradesh,Term,11900,280000,10,Yearly,Active,Not Claimed,0,AG1238,2018-04-25,46-55,2018,2018-04
LIC100232,35,Male,Kanpur,Uttar Pradesh,Money Back,47300,770000,15,Monthly,Active,Not Claimed,0,AG1081,2023-05-21,26-35,2023,2023-05
LIC100233,22,Female,Bengaluru,Karnataka,Whole Life,36600,868000,20,Monthly,Active,Not Claimed,0,AG1197,2026-05-25,18-25,2026,2026-05
LIC100234,54,Male,Varanasi,Uttar Pradesh,Pension,81300,1668000,10,Monthly,Matured,Not Claimed,0,AG1297,2021-09-29,46-55,2021,2021-09
LIC100235,54,Male,Mumbai,Maharashtra,ULIP,96800,2409000,5,Monthly,Active,Not Claimed,0,AG1291,2020-05-07,46-55,2020,2020-05
LIC100236,32,Male,Varanasi,Uttar Pradesh,Endowment,29800,680000,20,Monthly,Lapsed,Not Claimed,0,AG1181,2026-04-10,26-35,2026,2026-04
LIC100237,49,Male,Patna,Bihar,Pension,71900,1081000,20,Quarterly,Active,Not Claimed,0,AG1054,2018-08-27,46-55,2018,2018-08
LIC100238,35,Female,Chandigarh,Chandigarh,Term,27200,568000,15,Yearly,Active,Not Claimed,0,AG1165,2022-12-16,26-35,2022,2022-12
LIC100239,56,Male,Ahmedabad,Gujarat,Pension,39500,632000,30,Quarterly,Active,Not Claimed,0,AG1018,2024-06-14,56-65,2024,2024-06
LIC100240,33,Male,Chennai,Tamil Nadu,Micro Insurance,5700,100000,20,Yearly,Active,Not Claimed,0,AG1277,2023-02-25,26-35,2023,2023-02
LIC100241,61,Male,Pune,Maharashtra,Term,21300,258000,30,Yearly,Surrendered,Claimed,107000,AG1256,2023-08-26,56-65,2023,2023-08
LIC100242,48,Female,Ahmedabad,Gujarat,ULIP,76400,1127000,25,Monthly,Active,Not Claimed,0,AG1298,2018-03-03,46-55,2018,2018-03
LIC100243,59,Male,Varanasi,Uttar Pradesh,Term,11900,118000,15,Monthly,Surrendered,Not Claimed,0,AG1136,2019-12-07,56-65,2019,2019-12
LIC100244,34,Male,Bengaluru,Karnataka,Endowment,69800,769000,20,Yearly,Surrendered,Not Claimed,0,AG1212,2018-10-19,26-35,2018,2018-10
LIC100245,43,Female,Kanpur,Uttar Pradesh,Money Back,38200,631000,20,Monthly,Surrendered,Not Claimed,0,AG1241,2020-01-17,36-45,2020,2020-01
LIC100246,28,Male,Bengaluru,Karnataka,Money Back,46500,1126000,20,Monthly,Active,Not Claimed,0,AG1114,2025-10-10,26-35,2025,2025-10
LIC100247,48,Female,Kochi,Kerala,Pension,54600,973000,20,Monthly,Surrendered,Not Claimed,0,AG1197,2018-08-29,46-55,2018,2018-08
LIC100248,49,Male,Nagpur,Maharashtra,Whole Life,40200,601000,10,Half-Yearly,Active,Not Claimed,0,AG1187,2021-09-10,46-55,2021,2021-09
LIC100249,65,Male,Kochi,Kerala,Money Back,25600,310000,12,Half-Yearly,Active,Not Claimed,0,AG1266,2020-07-13,56-65,2020,2020-07
LIC100250,44,Male,Delhi,Delhi,ULIP,51700,586000,12,Single Premium,Active,Not Claimed,0,AG1191,2021-02-26,36-45,2021,2021-02
LIC100251,47,Female,Bengaluru,Karnataka,Pension,69600,1336000,20,Yearly,Matured,Not Claimed,0,AG1263,2020-08-10,46-55,2020,2020-08
LIC100252,34,Female,Kanpur,Uttar Pradesh,Term,19500,437000,20,Quarterly,Active,Not Claimed,0,AG1035,2022-07-31,26-35,2022,2022-07
LIC100253,45,Male,Jaipur,Rajasthan,Micro Insurance,4200,100000,15,Quarterly,Active,Not Claimed,0,AG1042,2022-01-27,36-45,2022,2022-01
LIC100254,35,Male,Chennai,Tamil Nadu,Term,18300,318000,20,Quarterly,Active,Not Claimed,0,AG1213,2025-01-18,26-35,2025,2025-01
LIC100255,40,Female,Mumbai,Maharashtra,Pension,40500,811000,25,Monthly,Active,Not Claimed,0,AG1088,2023-02-09,36-45,2023,2023-02
LIC100256,41,Female,Chennai,Tamil Nadu,Endowment,34900,314000,12,Monthly,Active,Not Claimed,0,AG1285,2020-01-12,36-45,2020,2020-01
LIC100257,35,Female,Mumbai,Maharashtra,Term,11800,165000,10,Monthly,Matured,Not Claimed,0,AG1155,2018-06-25,26-35,2018,2018-06
LIC100258,40,Male,Nagpur,Maharashtra,Endowment,52900,1079000,15,Monthly,Active,Not Claimed,0,AG1294,2025-10-22,36-45,2025,2025-10
LIC100259,35,Female,Kanpur,Uttar Pradesh,Whole Life,41000,805000,25,Monthly,Matured,Claimed,220000,AG1258,2025-09-06,26-35,2025,2025-09
LIC100260,35,Male,Varanasi,Uttar Pradesh,Endowment,76000,677000,20,Quarterly,Active,Not Claimed,0,AG1025,2020-12-12,26-35,2020,2020-12
LIC100261,51,Male,Ahmedabad,Gujarat,Term,14200,171000,15,Single Premium,Surrendered,Not Claimed,0,AG1194,2018-12-01,46-55,2018,2018-12
LIC100262,41,Male,Hyderabad,Telangana,Money Back,47800,935000,10,Half-Yearly,Active,Not Claimed,0,AG1294,2020-06-17,36-45,2020,2020-06
LIC100263,43,Female,Bengaluru,Karnataka,Pension,66400,838000,20,Single Premium,Active,Not Claimed,0,AG1059,2019-10-21,36-45,2019,2019-10
LIC100264,23,Male,Chandigarh,Chandigarh,Endowment,35700,780000,25,Quarterly,Active,Not Claimed,0,AG1106,2022-04-26,18-25,2022,2022-04
LIC100265,44,Male,Mumbai,Maharashtra,Endowment,36000,306000,20,Quarterly,Active,Not Claimed,0,AG1007,2024-05-29,36-45,2024,2024-05
LIC100266,45,Female,Kanpur,Uttar Pradesh,Money Back,29800,335000,15,Quarterly,Lapsed,Not Claimed,0,AG1177,2019-03-19,36-45,2019,2019-03
LIC100267,35,Male,Bhopal,Madhya Pradesh,Term,15500,198000,10,Monthly,Active,Not Claimed,0,AG1196,2022-09-27,26-35,2022,2022-09
LIC100268,62,Female,Coimbatore,Tamil Nadu,Pension,67300,1597000,25,Monthly,Lapsed,Not Claimed,0,AG1232,2021-03-05,56-65,2021,2021-03
LIC100269,18,Female,Nagpur,Maharashtra,Pension,70200,1512000,12,Single Premium,Lapsed,Not Claimed,0,AG1297,2025-04-01,18-25,2025,2025-04
LIC100270,48,Male,Pune,Maharashtra,Money Back,56700,1306000,10,Single Premium,Active,Not Claimed,0,AG1202,2020-02-05,46-55,2020,2020-02
LIC100271,47,Other,Pune,Maharashtra,Endowment,30600,474000,20,Monthly,Active,Not Claimed,0,AG1220,2022-09-21,46-55,2022,2022-09
LIC100272,45,Female,Indore,Madhya Pradesh,ULIP,46700,1027000,30,Monthly,Active,Not Claimed,0,AG1280,2020-03-13,36-45,2020,2020-03
LIC100273,41,Female,Coimbatore,Tamil Nadu,Money Back,55500,1249000,20,Quarterly,Active,Not Claimed,0,AG1292,2020-06-30,36-45,2020,2020-06
LIC100274,45,Male,Ahmedabad,Gujarat,Pension,43800,648000,20,Monthly,Active,Not Claimed,0,AG1277,2018-03-12,36-45,2018,2018-03
LIC100275,49,Female,Delhi,Delhi,Whole Life,34500,859000,12,Quarterly,Surrendered,Not Claimed,0,AG1283,2022-11-04,46-55,2022,2022-11
LIC100276,31,Male,Mumbai,Maharashtra,ULIP,32300,726000,5,Monthly,Active,Not Claimed,0,AG1085,2026-02-26,26-35,2026,2026-02
LIC100277,42,Male,Surat,Gujarat,Money Back,53900,1324000,10,Quarterly,Active,Not Claimed,0,AG1219,2026-06-07,36-45,2026,2026-06
LIC100278,37,Female,Mumbai,Maharashtra,Endowment,25200,573000,20,Quarterly,Active,Not Claimed,0,AG1227,2020-08-13,36-45,2020,2020-08
LIC100279,27,Male,Kolkata,West Bengal,Pension,30300,642000,10,Quarterly,Active,Not Claimed,0,AG1290,2025-09-28,26-35,2025,2025-09
LIC100280,47,Male,Kanpur,Uttar Pradesh,Money Back,55300,1330000,25,Monthly,Lapsed,Not Claimed,0,AG1052,2026-05-26,46-55,2026,2026-05
LIC100281,33,Female,Coimbatore,Tamil Nadu,Whole Life,51400,778000,10,Quarterly,Lapsed,Not Claimed,0,AG1142,2026-01-04,26-35,2026,2026-01
LIC100282,23,Female,Chennai,Tamil Nadu,Endowment,38700,825000,15,Single Premium,Lapsed,Not Claimed,0,AG1059,2018-12-02,18-25,2018,2018-12
LIC100283,33,Male,Bengaluru,Karnataka,Whole Life,29600,344000,15,Quarterly,Matured,Not Claimed,0,AG1057,2025-04-28,26-35,2025,2025-04
LIC100284,30,Female,Chandigarh,Chandigarh,Money Back,46400,949000,20,Yearly,Active,Not Claimed,0,AG1120,2023-02-03,26-35,2023,2023-02
LIC100285,50,Female,Chandigarh,Chandigarh,Term,23000,491000,12,Yearly,Active,Not Claimed,0,AG1037,2019-02-23,46-55,2019,2019-02
LIC100286,41,Male,Bhopal,Madhya Pradesh,Term,17400,351000,25,Single Premium,Active,Not Claimed,0,AG1186,2021-08-17,36-45,2021,2021-08
LIC100287,54,Female,Nagpur,Maharashtra,Whole Life,32200,723000,15,Yearly,Matured,Claimed,619000,AG1288,2018-08-25,46-55,2018,2018-08
LIC100288,32,Male,Pune,Maharashtra,ULIP,33500,503000,20,Yearly,Lapsed,Not Claimed,0,AG1276,2023-01-27,26-35,2023,2023-01
LIC100289,49,Male,Bengaluru,Karnataka,Money Back,44900,775000,20,Yearly,Active,Not Claimed,0,AG1126,2023-07-09,46-55,2023,2023-07
LIC100290,70,Male,Jaipur,Rajasthan,Endowment,58100,475000,10,Monthly,Active,Not Claimed,0,AG1213,2019-05-21,66+,2019,2019-05
LIC100291,43,Male,Kolkata,West Bengal,Whole Life,29100,305000,20,Half-Yearly,Active,Not Claimed,0,AG1189,2020-09-07,36-45,2020,2020-09
LIC100292,48,Male,Chandigarh,Chandigarh,Term,15700,298000,15,Single Premium,Surrendered,Not Claimed,0,AG1185,2019-02-03,46-55,2019,2019-02
LIC100293,47,Female,Nagpur,Maharashtra,Money Back,32000,562000,25,Yearly,Active,Not Claimed,0,AG1109,2025-04-12,46-55,2025,2025-04
LIC100294,23,Female,Bengaluru,Karnataka,Term,21400,243000,25,Single Premium,Lapsed,Not Claimed,0,AG1052,2026-03-22,18-25,2026,2026-03
LIC100295,45,Male,Mumbai,Maharashtra,Term,25800,313000,10,Yearly,Active,Not Claimed,0,AG1101,2018-01-02,36-45,2018,2018-01
LIC100296,42,Female,Varanasi,Uttar Pradesh,Endowment,41500,575000,10,Yearly,Active,Not Claimed,0,AG1146,2018-01-16,36-45,2018,2018-01
LIC100297,36,Male,Mumbai,Maharashtra,Endowment,37700,761000,12,Yearly,Lapsed,Not Claimed,0,AG1205,2018-10-06,36-45,2018,2018-10
LIC100298,29,Male,Bengaluru,Karnataka,Term,14200,261000,30,Yearly,Active,Not Claimed,0,AG1175,2021-10-06,26-35,2021,2021-10
LIC100299,47,Female,Kochi,Kerala,Endowment,62500,574000,5,Half-Yearly,Active,Not Claimed,0,AG1231,2024-08-14,46-55,2024,2024-08
LIC100300,28,Male,Lucknow,Uttar Pradesh,Money Back,36300,759000,20,Single Premium,Active,Not Claimed,0,AG1126,2022-04-26,26-35,2022,2022-04
LIC100301,62,Male,Bengaluru,Karnataka,Money Back,52800,658000,20,Yearly,Active,Not Claimed,0,AG1268,2020-08-20,56-65,2020,2020-08
LIC100302,40,Female,Ahmedabad,Gujarat,Endowment,49200,955000,20,Yearly,Lapsed,Not Claimed,0,AG1251,2026-01-13,36-45,2026,2026-01
LIC100303,26,Male,Nagpur,Maharashtra,Pension,44000,444000,10,Yearly,Active,Not Claimed,0,AG1112,2019-01-13,26-35,2019,2019-01
LIC100304,33,Female,Kochi,Kerala,Term,13000,325000,10,Quarterly,Active,Not Claimed,0,AG1040,2020-12-14,26-35,2020,2020-12
LIC100305,36,Male,Surat,Gujarat,Money Back,27600,258000,15,Monthly,Lapsed,Not Claimed,0,AG1218,2024-03-05,36-45,2024,2024-03
LIC100306,66,Male,Delhi,Delhi,Term,33900,699000,10,Single Premium,Active,Not Claimed,0,AG1236,2023-12-20,66+,2023,2023-12
LIC100307,29,Male,Lucknow,Uttar Pradesh,Term,14700,253000,10,Half-Yearly,Active,Not Claimed,0,AG1192,2021-10-21,26-35,2021,2021-10
LIC100308,38,Male,Delhi,Delhi,Money Back,33200,314000,10,Quarterly,Matured,Claimed,137000,AG1275,2021-10-11,36-45,2021,2021-10
LIC100309,33,Male,Chandigarh,Chandigarh,Money Back,26200,222000,20,Monthly,Active,Not Claimed,0,AG1087,2022-12-25,26-35,2022,2022-12
LIC100310,44,Male,Ahmedabad,Gujarat,Pension,37800,535000,15,Yearly,Matured,Not Claimed,0,AG1240,2024-02-04,36-45,2024,2024-02
LIC100311,33,Female,Mumbai,Maharashtra,Money Back,29000,627000,12,Yearly,Matured,Not Claimed,0,AG1155,2020-01-24,26-35,2020,2020-01
LIC100312,26,Female,Jaipur,Rajasthan,Pension,77000,670000,12,Yearly,Active,Not Claimed,0,AG1180,2021-07-31,26-35,2021,2021-07
LIC100313,37,Male,Patna,Bihar,Term,22200,443000,10,Yearly,Active,Not Claimed,0,AG1080,2022-07-17,36-45,2022,2022-07
LIC100314,36,Male,Kanpur,Uttar Pradesh,Term,15700,301000,15,Quarterly,Active,Claimed,196000,AG1007,2019-03-13,36-45,2019,2019-03
LIC100315,32,Male,Hyderabad,Telangana,Term,24400,305000,10,Quarterly,Active,Not Claimed,0,AG1251,2026-03-30,26-35,2026,2026-03
LIC100316,33,Female,Lucknow,Uttar Pradesh,Term,17200,160000,20,Monthly,Matured,Not Claimed,0,AG1191,2022-12-23,26-35,2022,2022-12
LIC100317,52,Other,Bengaluru,Karnataka,Money Back,63300,1491000,10,Yearly,Lapsed,Not Claimed,0,AG1077,2019-11-10,46-55,2019,2019-11
LIC100318,35,Male,Kochi,Kerala,Whole Life,55700,730000,30,Monthly,Active,Not Claimed,0,AG1055,2019-06-09,26-35,2019,2019-06
LIC100319,27,Female,Indore,Madhya Pradesh,Term,24000,237000,10,Half-Yearly,Active,Not Claimed,0,AG1204,2023-10-20,26-35,2023,2023-10
LIC100320,34,Male,Hyderabad,Telangana,Pension,49300,966000,30,Half-Yearly,Surrendered,Claimed,619000,AG1159,2018-02-23,26-35,2018,2018-02
LIC100321,40,Male,Chennai,Tamil Nadu,Pension,61900,723000,25,Half-Yearly,Active,Not Claimed,0,AG1139,2023-08-23,36-45,2023,2023-08
LIC100322,24,Male,Indore,Madhya Pradesh,Endowment,42200,679000,20,Single Premium,Lapsed,Not Claimed,0,AG1230,2021-10-31,18-25,2021,2021-10
LIC100323,57,Male,Varanasi,Uttar Pradesh,Term,13600,120000,25,Monthly,Lapsed,Not Claimed,0,AG1067,2021-07-07,56-65,2021,2021-07
LIC100324,49,Male,Mumbai,Maharashtra,Term,17500,435000,10,Yearly,Active,Not Claimed,0,AG1098,2018-03-21,46-55,2018,2018-03
LIC100325,55,Male,Ahmedabad,Gujarat,Term,17100,267000,10,Monthly,Active,Not Claimed,0,AG1114,2024-11-28,46-55,2024,2024-11
LIC100326,43,Female,Nagpur,Maharashtra,Term,16300,407000,12,Monthly,Active,Not Claimed,0,AG1013,2026-07-29,36-45,2026,2026-07
LIC100327,18,Male,Kanpur,Uttar Pradesh,Money Back,59500,866000,12,Quarterly,Active,Not Claimed,0,AG1147,2026-07-16,18-25,2026,2026-07
LIC100328,56,Male,Nagpur,Maharashtra,Endowment,72000,1002000,12,Monthly,Active,Not Claimed,0,AG1222,2023-02-12,56-65,2023,2023-02
LIC100329,30,Male,Bhopal,Madhya Pradesh,Endowment,47500,1119000,20,Yearly,Active,Not Claimed,0,AG1021,2022-02-22,26-35,2022,2022-02
LIC100330,30,Male,Coimbatore,Tamil Nadu,Micro Insurance,7500,102000,5,Half-Yearly,Lapsed,Not Claimed,0,AG1215,2025-07-24,26-35,2025,2025-07
LIC100331,41,Male,Surat,Gujarat,Whole Life,18900,290000,15,Monthly,Active,Not Claimed,0,AG1144,2026-07-05,36-45,2026,2026-07
LIC100332,54,Male,Delhi,Delhi,Pension,72300,674000,12,Monthly,Active,Not Claimed,0,AG1112,2018-10-13,46-55,2018,2018-10
LIC100333,51,Male,Delhi,Delhi,Term,27900,676000,20,Half-Yearly,Active,Not Claimed,0,AG1078,2022-04-26,46-55,2022,2022-04
LIC100334,49,Male,Coimbatore,Tamil Nadu,Endowment,26200,248000,30,Yearly,Active,Not Claimed,0,AG1154,2020-08-01,46-55,2020,2020-08
LIC100335,36,Male,Chandigarh,Chandigarh,Money Back,45100,952000,15,Quarterly,Active,Not Claimed,0,AG1086,2018-08-16,36-45,2018,2018-08
LIC100336,35,Male,Varanasi,Uttar Pradesh,Term,12100,208000,15,Half-Yearly,Active,Not Claimed,0,AG1076,2023-05-31,26-35,2023,2023-05
LIC100337,43,Female,Lucknow,Uttar Pradesh,Term,11400,103000,15,Yearly,Active,Not Claimed,0,AG1031,2024-01-28,36-45,2024,2024-01
LIC100338,38,Female,Pune,Maharashtra,Whole Life,45100,362000,20,Half-Yearly,Active,Not Claimed,0,AG1168,2022-03-01,36-45,2022,2022-03
LIC100339,49,Male,Surat,Gujarat,Whole Life,26400,631000,10,Monthly,Active,Not Claimed,0,AG1283,2023-06-08,46-55,2023,2023-06
LIC100340,48,Male,Patna,Bihar,Endowment,39700,818000,30,Half-Yearly,Active,Not Claimed,0,AG1220,2019-06-08,46-55,2019,2019-06
LIC100341,46,Male,Kolkata,West Bengal,Money Back,53800,1058000,15,Half-Yearly,Active,Not Claimed,0,AG1272,2022-10-17,46-55,2022,2022-10
LIC100342,18,Male,Mumbai,Maharashtra,Endowment,38600,597000,12,Yearly,Active,Not Claimed,0,AG1200,2024-06-03,18-25,2024,2024-06
LIC100343,40,Male,Ahmedabad,Gujarat,Term,18100,218000,30,Half-Yearly,Matured,Not Claimed,0,AG1113,2024-11-09,36-45,2024,2024-11
